title,category,price_gbp,rating,in_stock,product_url,budget_quality,value_score
"Exit, Pursued by a Bear",Young Adult,51.339999999999996,4,TRUE,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,FALSE,0.07791195948578107
The Alien Club,Young Adult,54.4,1,TRUE,https://books.toscrape.com/catalogue/the-alien-club_569/index.html,FALSE,0.01838235294117647
Don't Forget Steven,Young Adult,33.230000000000004,1,TRUE,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,FALSE,0.030093289196509176
South of Sunshine,Young Adult,28.93,1,TRUE,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,FALSE,0.034566194262011754
My Life Next Door (My Life Next Door ),Young Adult,36.39,5,TRUE,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,FALSE,0.1374003847210772
Future Shock (Future Shock #1),Young Adult,55.65,5,TRUE,https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,FALSE,0.08984725965858041
Nightstruck: A Novel,Young Adult,50.349999999999994,4,TRUE,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,FALSE,0.0794438927507448
Tell the Wolves I'm Home,Young Adult,50.96,2,TRUE,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,FALSE,0.03924646781789639
"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",Young Adult,47.309999999999995,4,TRUE,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,FALSE,0.08454872120059186
Where She Went (If I Stay #2),Young Adult,41.730000000000004,4,TRUE,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,FALSE,0.09585430146177809
Two Summers,Young Adult,14.639999999999999,1,TRUE,https://books.toscrape.com/catalogue/two-summers_415/index.html,FALSE,0.06830601092896176
The Darkest Corners,Young Adult,11.33,5,TRUE,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,TRUE,0.44130626654898497
Tell Me Three Things,Young Adult,41.809999999999995,1,TRUE,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,FALSE,0.023917723032767284
Lola and the Boy Next Door (Anna and the French Kiss #2),Young Adult,23.630000000000003,4,TRUE,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,FALSE,0.16927634363097754
Kill the Boy Band,Young Adult,15.52,5,TRUE,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,TRUE,0.32216494845360827
Isla and the Happily Ever After (Anna and the French Kiss #3),Young Adult,48.13,5,TRUE,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,FALSE,0.10388531061707874
An Abundance of Katherines,Young Adult,10,5,TRUE,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,TRUE,0.5
Harry Potter and the Prisoner of Azkaban (Harry Potter #3),Young Adult,24.17,4,TRUE,https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,FALSE,0.16549441456350847
Walk the Edge (Thunder Road #2),Young Adult,32.36,3,TRUE,https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html,FALSE,0.0927070457354759
Two Boys Kissing,Young Adult,32.74,2,TRUE,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html,FALSE,0.06108735491753207
The New Guy (and Other Senior Year Distractions),Young Adult,44.92,3,TRUE,https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html,FALSE,0.06678539626001781
"The Land of 10,000 Madonnas",Young Adult,29.64,4,TRUE,https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html,FALSE,0.1349527665317139
Scarlet (The Lunar Chronicles #2),Young Adult,14.57,4,TRUE,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html,TRUE,0.27453671928620454
Legend (Legend #1),Young Adult,43.690000000000005,4,TRUE,https://books.toscrape.com/catalogue/legend-legend-1_184/index.html,FALSE,0.09155413138017852
Lady Renegades (Rebel Belle #3),Young Adult,53.04,5,TRUE,https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html,FALSE,0.0942684766214178
Golden (Heart of Dread #3),Young Adult,42.21,4,TRUE,https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html,FALSE,0.09476427386875148
Cinder (The Lunar Chronicles #1),Young Adult,26.09,1,TRUE,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html,FALSE,0.038328861632809505
Boy Meets Boy,Young Adult,21.12,3,TRUE,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html,FALSE,0.14204545454545453
Annie on My Mind,Young Adult,36.83,5,TRUE,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html,FALSE,0.13575889220743959
New Moon (Twilight #2),Young Adult,12.860000000000001,4,TRUE,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,TRUE,0.3110419906687403
Girl Online On Tour (Girl Online #2),Young Adult,53.47,1,TRUE,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,FALSE,0.018702075930428278
The Haters,Young Adult,27.89,5,TRUE,https://books.toscrape.com/catalogue/the-haters_67/index.html,FALSE,0.17927572606669057
The Art of Not Breathing,Young Adult,40.83,4,TRUE,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,FALSE,0.0979671809943669
The Most Perfect Thing: Inside (and Outside) a Bird's Egg,Science,42.96,4,TRUE,https://books.toscrape.com/catalogue/the-most-perfect-thing-inside-and-outside-a-birds-egg_938/index.html,FALSE,0.0931098696461825
Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,Science,57.36,5,TRUE,https://books.toscrape.com/catalogue/immunity-how-elie-metchnikoff-changed-the-course-of-modern-medicine_900/index.html,FALSE,0.08716875871687588
Sorting the Beef from the Bull: The Science of Food Fraud Forensics,Science,44.74,4,TRUE,https://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,FALSE,0.08940545373267769
Tipping Point for Planet Earth: How Close Are We to the Edge?,Science,37.55,1,TRUE,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,FALSE,0.026631158455392812
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Science,55.91,1,TRUE,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,FALSE,0.017885888034340908
Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,Science,28.41,1,TRUE,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,FALSE,0.03519887363604365
The Origin of Species,Science,10.01,4,TRUE,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,TRUE,0.3996003996003996
The Grand Design,Science,13.76,3,TRUE,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,FALSE,0.2180232558139535
Peak: Secrets from the New Science of Expertise,Science,16.279999999999998,2,TRUE,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,FALSE,0.12285012285012287
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Science,13.03,4,TRUE,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,TRUE,0.30698388334612436
"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Science,57.349999999999994,5,TRUE,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,FALSE,0.08718395815170009
"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Science,25.830000000000002,2,TRUE,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,FALSE,0.07742934572202864
Seven Brief Lessons on Physics,Science,30.6,4,TRUE,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html,FALSE,0.13071895424836602
The Selfish Gene,Science,29.45,1,TRUE,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,FALSE,0.03395585738539898
A Light in the Attic,Poetry,51.77,3,TRUE,https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,FALSE,0.057948618891249755
The Black Maria,Poetry,52.15,1,TRUE,https://books.toscrape.com/catalogue/the-black-maria_991/index.html,FALSE,0.019175455417066157
Shakespeare's Sonnets,Poetry,20.66,4,TRUE,https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html,FALSE,0.1936108422071636
Olio,Poetry,23.88,1,TRUE,https://books.toscrape.com/catalogue/olio_984/index.html,FALSE,0.04187604690117253
You can't bury them all: Poems,Poetry,33.63,2,TRUE,https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html,FALSE,0.059470710674992565
Slow States of Collapse: Poems,Poetry,57.309999999999995,3,TRUE,https://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html,FALSE,0.05234688536032107
Untitled Collection: Sabbath Poems 2014,Poetry,14.27,4,TRUE,https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html,TRUE,0.2803083391730904
Poems That Make Grown Women Cry,Poetry,14.19,4,TRUE,https://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html,TRUE,0.28188865398167723
Night Sky with Exit Wounds,Poetry,41.05,1,TRUE,https://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html,FALSE,0.0243605359317905
salt.,Poetry,46.78,4,TRUE,https://books.toscrape.com/catalogue/salt_731/index.html,FALSE,0.08550662676357418
"Quarter Life Poetry: Poems for the Young, Broke and Hangry",Poetry,50.89,5,TRUE,https://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html,FALSE,0.09825112988799371
Out of Print: City Lights Spotlight No. 14,Poetry,53.64,5,TRUE,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,FALSE,0.09321401938851603
Les Fleurs du Mal,Poetry,29.04,5,TRUE,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,FALSE,0.17217630853994492
Howl and Other Poems,Poetry,40.449999999999996,2,TRUE,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,FALSE,0.04944375772558715
Leave This Song Behind: Teen Poetry at Its Best,Poetry,51.17,5,TRUE,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,FALSE,0.09771350400625366
The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),Poetry,15.42,5,TRUE,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,TRUE,0.324254215304799
The Crossover,Poetry,38.77,4,TRUE,https://books.toscrape.com/catalogue/the-crossover_398/index.html,FALSE,0.10317255610007738
Booked,Poetry,17.49,5,TRUE,https://books.toscrape.com/catalogue/booked_365/index.html,TRUE,0.28587764436821045
Twenty Love Poems and a Song of Despair,Poetry,30.95,4,TRUE,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html,FALSE,0.12924071082390953
"Vampire Knight, Vol. 1 (Vampire Knight #1)",Paranormal,15.4,1,TRUE,https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,FALSE,0.06493506493506493
Wall and Piece,Art,44.18,4,TRUE,https://books.toscrape.com/catalogue/wall-and-piece_971/index.html,FALSE,0.09053870529651425
Feathers: Displays of Brilliant Plumage,Art,49.05,3,TRUE,https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html,FALSE,0.06116207951070337
Art and Fear: Observations on the Perils (and Rewards) of Artmaking,Art,48.63,4,TRUE,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,FALSE,0.08225375282747274
The New Drawing on the Right Side of the Brain,Art,43.02,3,TRUE,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,FALSE,0.0697350069735007
History of Beauty,Art,10.29,4,TRUE,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html,TRUE,0.38872691933916426
The Story of Art,Art,41.14,4,TRUE,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,FALSE,0.09722897423432182
The Art Book,Art,32.339999999999996,2,TRUE,https://books.toscrape.com/catalogue/the-art-book_490/index.html,FALSE,0.06184291898577614
Ways of Seeing,Art,39.51,5,TRUE,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,FALSE,0.12655024044545685
The Lucifer Effect: Understanding How Good People Turn Evil,Psychology,10.4,1,TRUE,https://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html,FALSE,0.09615384615384615
The Golden Condom: And Other Essays on Love Lost and Found,Psychology,39.43,1,TRUE,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,FALSE,0.025361399949277202
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,Psychology,56.27,3,TRUE,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,FALSE,0.05331437711036076
An Unquiet Mind: A Memoir of Moods and Madness,Psychology,21.3,3,TRUE,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,FALSE,0.14084507042253522
"Thinking, Fast and Slow",Psychology,21.14,1,TRUE,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html,FALSE,0.04730368968779565
Civilization and Its Discontents,Psychology,59.949999999999996,2,TRUE,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,FALSE,0.03336113427856548
8 Keys to Mental Health Through Exercise,Psychology,31.04,1,TRUE,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,FALSE,0.03221649484536083
The Argonauts,Autobiography,10.93,2,TRUE,https://books.toscrape.com/catalogue/the-argonauts_837/index.html,FALSE,0.18298261665141813
M Train,Autobiography,27.18,1,TRUE,https://books.toscrape.com/catalogue/m-train_598/index.html,FALSE,0.03679175864606328
Lab Girl,Autobiography,40.849999999999994,1,TRUE,https://books.toscrape.com/catalogue/lab-girl_595/index.html,FALSE,0.024479804161566712
Approval Junkie: Adventures in Caring Too Much,Autobiography,58.809999999999995,5,TRUE,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,FALSE,0.08501955449753444
Running with Scissors,Autobiography,12.91,4,TRUE,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html,TRUE,0.30983733539891556
Me Talk Pretty One Day,Autobiography,57.6,2,TRUE,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html,FALSE,0.034722222222222224
Lust & Wonder,Autobiography,11.870000000000001,2,TRUE,https://books.toscrape.com/catalogue/lust-wonder_191/index.html,FALSE,0.16849199663016004
Life Without a Recipe,Autobiography,59.04,5,TRUE,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html,FALSE,0.08468834688346884
A Heartbreaking Work of Staggering Genius,Autobiography,54.290000000000006,5,TRUE,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,FALSE,0.09209799226376864
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,Parenting,37.349999999999994,2,TRUE,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,FALSE,0.053547523427041506
Fifty Shades Freed (Fifty Shades #3),Adult Fiction,15.360000000000001,5,TRUE,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html,TRUE,0.3255208333333333
The Long Haul (Diary of a Wimpy Kid #9),Humor,44.07,1,TRUE,https://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html,FALSE,0.02269117313365101
Old School (Diary of a Wimpy Kid #10),Humor,11.83,5,TRUE,https://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html,TRUE,0.42265426880811496
I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,Humor,25.979999999999997,4,TRUE,https://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html,FALSE,0.15396458814472674
"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Humor,14.75,5,TRUE,https://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html,TRUE,0.3389830508474576
Dress Your Family in Corduroy and Denim,Humor,43.68,3,TRUE,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,FALSE,0.06868131868131869
Toddlers Are A**holes: It's Not Your Fault,Humor,25.55,1,TRUE,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,FALSE,0.03913894324853229
When You Are Engulfed in Flames,Humor,30.89,5,TRUE,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,FALSE,0.16186468112657817
Naked,Humor,31.69,3,TRUE,https://books.toscrape.com/catalogue/naked_197/index.html,FALSE,0.09466708740927737
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Humor,55.5,5,TRUE,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,FALSE,0.09009009009009009
Holidays on Ice,Humor,51.07,2,TRUE,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,FALSE,0.039161934599569216
Security,Horror,39.25,2,TRUE,https://books.toscrape.com/catalogue/security_925/index.html,FALSE,0.050955414012738856
Follow You Home,Horror,21.36,1,TRUE,https://books.toscrape.com/catalogue/follow-you-home_809/index.html,FALSE,0.04681647940074907
The Loney,Horror,23.4,1,TRUE,https://books.toscrape.com/catalogue/the-loney_756/index.html,FALSE,0.042735042735042736
Pet Sematary,Horror,10.56,3,TRUE,https://books.toscrape.com/catalogue/pet-sematary_726/index.html,FALSE,0.28409090909090906
Doctor Sleep (The Shining #2),Horror,40.120000000000005,2,TRUE,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,FALSE,0.04985044865403788
Psycho: Sanitarium (Psycho #1.5),Horror,36.97,5,TRUE,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,FALSE,0.1352447930754666
Can You Keep a Secret? (Fear Street Relaunch #4),Horror,48.64,1,TRUE,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,FALSE,0.02055921052631579
Red Dragon (Hannibal Lecter #1),Horror,23.37,3,TRUE,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,FALSE,0.12836970474967907
Dracula the Un-Dead,Horror,35.63,5,TRUE,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,FALSE,0.14033118158854896
Night Shift (Night Shift #1-20),Horror,12.75,4,TRUE,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,TRUE,0.3137254901960784
Needful Things,Horror,47.51,4,TRUE,https://books.toscrape.com/catalogue/needful-things_334/index.html,FALSE,0.08419280151547043
Misery,Horror,34.790000000000006,2,TRUE,https://books.toscrape.com/catalogue/misery_332/index.html,FALSE,0.05748778384593273
It,Horror,25.01,3,TRUE,https://books.toscrape.com/catalogue/it_330/index.html,FALSE,0.11995201919232307
'Salem's Lot,Horror,49.56,4,TRUE,https://books.toscrape.com/catalogue/salems-lot_309/index.html,FALSE,0.08071025020177562
The Stand,Horror,57.86,2,TRUE,https://books.toscrape.com/catalogue/the-stand_282/index.html,FALSE,0.034566194262011754
The Girl with All the Gifts,Horror,49.47,3,TRUE,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html,FALSE,0.06064281382656155
House of Leaves,Horror,54.89,1,TRUE,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html,FALSE,0.018218254691200583
Sapiens: A Brief History of Humankind,History,54.230000000000004,5,TRUE,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,FALSE,0.09219988936013276
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",History,25.52,1,TRUE,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,FALSE,0.03918495297805643
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,History,19.73,1,TRUE,https://books.toscrape.com/catalogue/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html,FALSE,0.05068423720223011
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",History,36.28,2,TRUE,https://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html,FALSE,0.05512679162072767
Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,History,59.64,1,TRUE,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html,FALSE,0.01676727028839705
Zealot: The Life and Times of Jesus of Nazareth,History,24.7,3,TRUE,https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html,FALSE,0.12145748987854252
A Distant Mirror: The Calamitous 14th Century,History,14.58,3,TRUE,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,FALSE,0.205761316872428
1491: New Revelations of the Americas Before Columbus,History,21.8,3,TRUE,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,FALSE,0.13761467889908258
Brilliant Beacons: A History of the American Lighthouse,History,11.450000000000001,3,TRUE,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,FALSE,0.26200873362445415
"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",History,44.48,5,TRUE,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,FALSE,0.11241007194244605
A Short History of Nearly Everything,History,52.4,5,TRUE,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,FALSE,0.09541984732824428
The Rise and Fall of the Third Reich: A History of Nazi Germany,History,39.67,2,TRUE,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,FALSE,0.05041593143433325
Catherine the Great: Portrait of a Woman,History,58.55,4,TRUE,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,FALSE,0.06831767719897523
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,History,42.91,5,TRUE,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,FALSE,0.11652295502213937
The Hiding Place,History,55.91,4,TRUE,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,FALSE,0.07154355213736363
America's War for the Greater Middle East: A Military History,History,51.220000000000006,2,TRUE,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,FALSE,0.039047247169074574
The Guns of August,History,14.54,2,TRUE,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,FALSE,0.13755158184319122
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",History,43.7,2,TRUE,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,FALSE,0.04576659038901602
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Food and Drink,30.52,3,TRUE,https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,FALSE,0.0982961992136304
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",Food and Drink,56.41,1,TRUE,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,FALSE,0.017727353306151394
My Paris Kitchen: Recipes and Stories,Food and Drink,33.37,2,TRUE,https://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html,FALSE,0.059934072520227755
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Food and Drink,14.02,4,TRUE,https://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html,TRUE,0.28530670470756064
"Layered: Baking, Building, and Styling Spectacular Cakes",Food and Drink,40.11,1,TRUE,https://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html,FALSE,0.024931438544003988
The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,Food and Drink,37.339999999999996,5,TRUE,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,FALSE,0.1339046598821639
The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,Food and Drink,37.6,2,TRUE,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,FALSE,0.05319148936170213
The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,Food and Drink,41.25,1,TRUE,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,FALSE,0.024242424242424242
"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",Food and Drink,42.160000000000004,3,TRUE,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,FALSE,0.07115749525616698
The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,Food and Drink,28.77,3,TRUE,https://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,FALSE,0.10427528675703858
"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",Food and Drink,19.55,1,TRUE,https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,FALSE,0.05115089514066496
Barefoot Contessa Back to Basics,Food and Drink,28.01,1,TRUE,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,FALSE,0.035701535166012134
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Food and Drink,50.620000000000005,5,TRUE,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,FALSE,0.09877518767285658
